SCD30 sensor
date, co2, temperature_C, relative_humidity,comment
2024-01-11T16:45:53.041135,866.785400390625,22.156097412109375,24.51934814453125,None
2024-01-11T16:46:23.148704,858.47021484375,22.142745971679688,24.66888427734375,None
2024-01-11T16:46:53.276743,862.0680541992188,22.156097412109375,24.74212646484375,None
2024-01-11T16:47:23.397648,845.4833984375,22.156097412109375,24.560546875,None
2024-01-11T16:47:53.527081,835.5242919921875,22.100021362304688,24.18060302734375,None
2024-01-11T16:48:23.657935,821.074951171875,22.086669921875,24.40338134765625,None
2024-01-11T16:48:53.788143,807.4861450195312,21.974517822265625,23.85406494140625,None
2024-01-11T16:49:23.917431,798.7760620117188,22.001220703125,24.21722412109375,None
2024-01-11T16:49:54.042085,792.559814453125,22.030593872070312,24.30267333984375,None
2024-01-11T16:50:24.170387,792.0348510742188,22.086669921875,24.249267578125,None
2024-01-11T16:50:54.299975,786.7393798828125,21.974517822265625,24.2401123046875,None
2024-01-11T16:51:24.423789,781.6139526367188,21.859695434570312,23.62213134765625,None
2024-01-11T16:51:54.555912,778.3302612304688,21.774246215820312,23.8677978515625,None
2024-01-11T16:52:24.739231,760.8489379882812,21.73151397705078,24.029541015625,None
2024-01-11T16:52:54.868877,747.5321044921875,21.68878936767578,24.59564208984375,None
2024-01-11T16:53:24.999418,748.530029296875,21.576637268066406,23.9501953125,None
2024-01-11T16:53:55.130967,751.8316040039062,21.662086486816406,24.51324462890625,None
2024-01-11T16:54:25.262439,750.770263671875,21.718162536621094,24.59716796875,None
2024-01-11T16:54:55.380503,750.9257202148438,21.632713317871094,24.29962158203125,None
2024-01-11T16:55:25.516538,738.6930541992188,21.64606475830078,24.46746826171875,None
2024-01-11T16:55:37.568764,732.344482421875,21.60601043701172,24.13330078125,None
2024-01-11T17:05:37.770836,676.6773681640625,21.39238739013672,24.08905029296875,None
2024-01-11T17:15:37.935924,607.2205810546875,20.869003295898438,23.443603515625,None
2024-01-11T17:25:38.085353,572.9886474609375,20.756851196289062,23.4344482421875,None
2024-01-11T17:35:38.203656,557.071044921875,20.37232208251953,23.22845458984375,None
2024-01-11T17:45:38.396977,550.0265502929688,20.217437744140625,23.2177734375,None
2024-01-11T17:55:38.514765,554.4979248046875,20.121307373046875,23.309326171875,None
2024-01-11T18:05:38.715361,556.912109375,19.864959716796875,23.29254150390625,None
2024-01-11T18:14:58.613429,564.0726928710938,19.993133544921875,23.5626220703125,closed
2024-01-11T18:15:28.752404,564.48046875,20.177383422851562,23.93646240234375,None
2024-01-11T18:15:38.862225,564.7077026367188,20.204086303710938,23.96392822265625,None
2024-01-11T18:15:58.881084,565.3449096679688,20.33226776123047,23.88763427734375,None
2024-01-11T18:16:28.989509,567.8309936523438,20.55657196044922,24.1943359375,None
2024-01-11T18:16:59.109788,644.0408325195312,20.71411895751953,24.0966796875,None
2024-01-11T18:17:29.240612,625.72021484375,20.869003295898438,23.968505859375,None
2024-01-11T18:17:59.370822,616.252197265625,20.997177124023438,24.44915771484375,None
2024-01-11T18:18:29.503131,907.0670776367188,21.136032104492188,25.579833984375,None
2024-01-11T18:18:59.632358,833.6171875,21.2081298828125,25.01678466796875,None
2024-01-11T18:19:29.813851,692.819091796875,21.29358673095703,24.13787841796875,None
2024-01-11T18:19:59.921718,649.023193359375,21.46448516845703,23.663330078125,None
2024-01-11T18:20:30.051790,625.7526245117188,21.533912658691406,23.72589111328125,None
2024-01-11T18:21:00.157903,617.904296875,21.60601043701172,23.7457275390625,None
2024-01-11T18:21:30.289146,615.6533203125,21.675437927246094,23.72283935546875,None
2024-01-11T18:22:00.421724,613.370361328125,21.760894775390625,23.60382080078125,None
2024-01-11T18:22:30.547603,613.1062622070312,21.800949096679688,23.7030029296875,None
2024-01-11T18:23:00.681259,615.1204223632812,21.859695434570312,23.7640380859375,None
2024-01-11T18:23:30.809950,617.934326171875,21.918441772460938,23.822021484375,None
2024-01-11T18:24:00.929950,618.8359375,21.918441772460938,23.91815185546875,None
2024-01-11T18:24:31.058886,621.2407836914062,21.974517822265625,23.9227294921875,None
2024-01-11T18:25:01.189815,627.030029296875,21.987869262695312,23.9654541015625,None
2024-01-11T18:25:31.326793,857.8672485351562,22.086669921875,27.105712890625,None
2024-01-11T18:25:38.963470,879.477783203125,22.142745971679688,26.0009765625,None
2024-01-11T18:26:01.458760,781.18115234375,22.198822021484375,25.03509521484375,None
2024-01-11T18:26:31.563100,752.6498413085938,22.228195190429688,25.02288818359375,None
2024-01-11T18:27:01.725486,746.2379150390625,22.254905700683594,24.91607666015625,None
2024-01-11T18:27:31.856770,732.2250366210938,22.31098175048828,24.9481201171875,None
2024-01-11T18:28:01.962876,762.8861083984375,22.35370635986328,25.68511962890625,None
2024-01-11T18:28:32.094989,779.935302734375,22.383079528808594,25.1739501953125,None
2024-01-11T18:29:02.221143,758.77099609375,22.383079528808594,24.884033203125,None
2024-01-11T18:29:32.352293,719.5892333984375,22.39643096923828,24.89776611328125,None
2024-01-11T18:30:02.464044,715.3690185546875,22.425804138183594,24.80316162109375,None
2024-01-11T18:30:32.594549,715.4693603515625,22.465858459472656,24.74822998046875,None
2024-01-11T18:31:02.728207,713.1390380859375,22.497901916503906,24.87640380859375,None
2024-01-11T18:31:32.858138,713.2763671875,22.511253356933594,24.86572265625,None
2024-01-11T18:32:02.958986,715.127685546875,22.52460479736328,24.86572265625,None
2024-01-11T18:32:33.087682,714.0234985351562,22.52460479736328,25.0030517578125,None
2024-01-11T18:33:03.218041,714.3917236328125,22.540626525878906,24.97711181640625,None
2024-01-11T18:33:33.348289,714.8052368164062,22.583351135253906,24.9114990234375,None
2024-01-11T18:34:03.479942,716.2078247070312,22.61005401611328,24.9542236328125,None
2024-01-11T18:34:33.608414,716.9295654296875,22.62340545654297,24.90234375,None
2024-01-11T18:35:03.712123,721.1026611328125,22.62340545654297,24.91302490234375,None
2024-01-11T18:35:33.846505,722.2689208984375,22.65277862548828,24.8748779296875,None
2024-01-11T18:35:39.164505,722.2188110351562,22.639427185058594,24.847412109375,None
2024-01-11T18:36:03.963729,721.5010375976562,22.65277862548828,24.86114501953125,None
2024-01-11T18:36:34.095344,722.3872680664062,22.69550323486328,24.7100830078125,None
2024-01-11T18:37:04.226541,721.925048828125,22.69550323486328,24.7100830078125,None
2024-01-11T18:37:34.359045,719.8694458007812,22.722206115722656,24.6429443359375,None
2024-01-11T18:38:04.491743,719.4479370117188,22.722206115722656,24.755859375,None
2024-01-11T18:38:34.617850,718.4068603515625,22.73822784423828,24.908447265625,None
2024-01-11T18:39:04.747662,720.8536987304688,22.764938354492188,24.83978271484375,None
2024-01-11T18:39:34.877819,722.5420532226562,22.778289794921875,24.72991943359375,None
2024-01-11T18:40:04.996241,722.5601806640625,22.821014404296875,24.69329833984375,None
2024-01-11T18:40:35.127107,721.102783203125,22.821014404296875,24.81536865234375,None
2024-01-11T18:41:05.256906,718.673095703125,22.8370361328125,24.62310791015625,None
2024-01-11T18:41:35.363682,717.7459106445312,22.8370361328125,24.63836669921875,None
2024-01-11T18:42:05.481994,718.5807495117188,22.850387573242188,24.63836669921875,None
2024-01-11T18:42:35.591665,718.4788208007812,22.877090454101562,24.4873046875,None
2024-01-11T18:43:05.716663,716.6559448242188,22.919815063476562,24.51934814453125,None
2024-01-11T18:43:35.818291,717.0000610351562,22.919815063476562,24.5880126953125,None
2024-01-11T18:44:05.955467,716.6832885742188,22.906463623046875,24.54681396484375,None
2024-01-11T18:44:36.077590,716.687744140625,22.935836791992188,24.505615234375,None
2024-01-11T18:45:39.311002,717.4801025390625,22.97589111328125,24.578857421875,None
2024-01-11T18:55:39.509547,707.0111083984375,23.18951416015625,24.27520751953125,None
2024-01-11T19:05:39.631976,703.5984497070312,23.37377166748047,24.13482666015625,None
2024-01-11T19:15:39.791471,701.2604370117188,23.515296936035156,24.0753173828125,None
2024-01-11T19:25:39.975010,694.7620239257812,23.614097595214844,24.0966796875,None
2024-01-11T19:35:40.089434,693.3673706054688,23.696876525878906,24.1302490234375,None
2024-01-11T19:45:40.260539,684.390869140625,23.75830078125,24.2034912109375,None
2024-01-11T19:55:40.388055,681.654052734375,23.827728271484375,24.224853515625,None
2024-01-11T20:05:40.565515,675.16748046875,23.870452880859375,24.22637939453125,None
2024-01-11T20:15:40.750206,673.1866455078125,23.89715576171875,24.35455322265625,None
2024-01-11T20:25:40.853334,672.9509887695312,23.926528930664062,24.44000244140625,None
2024-01-11T20:35:40.985155,672.04443359375,23.926528930664062,24.5361328125,None
2024-01-11T20:45:41.111426,670.27490234375,23.953231811523438,24.42779541015625,None
2024-01-11T20:55:41.310154,716.5130004882812,24.011978149414062,25.16937255859375,None
2024-01-11T21:05:41.485550,810.799560546875,24.150833129882812,26.28021240234375,None
2024-01-11T21:08:05.238708,921.3265380859375,24.236282348632812,26.81732177734375,None
2024-01-11T21:11:05.438862,881.5098876953125,24.32440948486328,26.7120361328125,None
2024-01-11T21:14:05.637892,883.6348876953125,24.449913024902344,26.46942138671875,None
2024-01-11T21:17:05.754537,890.7872924804688,24.492637634277344,26.3916015625,None
2024-01-11T21:20:05.889488,914.2167358398438,24.56206512451172,26.53350830078125,None
2024-01-11T21:23:06.075507,942.7619018554688,24.46326446533203,26.72119140625,None
2024-01-11T21:26:06.204678,936.82763671875,24.436561584472656,26.78985595703125,None
2024-01-11T21:29:06.337743,949.8779296875,24.449913024902344,26.81732177734375,None
2024-01-11T21:32:06.523567,963.1468505859375,24.54871368408203,26.8402099609375,None
2024-01-11T21:35:06.639849,977.3869018554688,24.535362243652344,26.8402099609375,None
2024-01-11T21:38:06.741344,1000.9520263671875,24.54871368408203,26.99432373046875,None
2024-01-11T21:41:06.939266,1022.4349975585938,24.59143829345703,26.971435546875,None
2024-01-11T21:44:07.140089,1045.567138671875,24.60478973388672,27.19573974609375,None
2024-01-11T21:47:07.325408,1058.2940673828125,24.618141174316406,27.0263671875,None
2024-01-11T21:50:07.482892,1074.400390625,24.64751434326172,27.197265625,None
2024-01-11T21:53:07.682736,1085.0640869140625,24.64751434326172,27.0172119140625,None
2024-01-11T21:56:07.813219,1103.6396484375,24.63416290283203,27.05535888671875,None
2024-01-11T21:59:07.992734,1144.03515625,24.69023895263672,27.410888671875,None
2024-01-11T22:02:08.175526,1161.4595947265625,24.716941833496094,27.35595703125,None
2024-01-11T22:05:08.341705,1189.3455810546875,24.703590393066406,27.6214599609375,None
2024-01-11T22:08:08.487367,1210.5166015625,24.308387756347656,28.076171875,None
2024-01-11T22:11:08.610145,1212.6724853515625,24.265663146972656,28.2806396484375,None
2024-01-11T22:14:08.729695,1229.5343017578125,24.29236602783203,28.5064697265625,None
2024-01-11T22:17:08.922980,1255.1004638671875,24.29236602783203,28.5919189453125,None
2024-01-11T22:20:09.025010,1284.0101318359375,24.2069091796875,28.680419921875,None
2024-01-11T22:23:09.211973,1309.10009765625,24.2496337890625,28.71246337890625,None
2024-01-11T22:26:09.396230,1323.763916015625,24.236282348632812,28.82232666015625,None
2024-01-11T22:29:09.548119,1341.22021484375,24.236282348632812,28.839111328125,None
2024-01-11T22:32:09.679804,1377.042236328125,24.2496337890625,28.9642333984375,None
2024-01-11T22:35:09.836263,1392.55078125,24.236282348632812,28.99169921875,None
2024-01-11T22:38:10.017369,1403.7900390625,24.2069091796875,28.973388671875,None
2024-01-11T22:41:10.165021,1422.064453125,24.2069091796875,28.99017333984375,None
2024-01-11T22:44:10.365851,1452.34619140625,24.279014587402344,29.35638427734375,None
2024-01-11T22:47:10.510084,1531.3580322265625,24.38048553466797,29.60052490234375,None
2024-01-11T22:50:10.712054,1551.0167236328125,24.42321014404297,29.7698974609375,None
2024-01-11T22:53:10.899609,1570.125732421875,24.449913024902344,29.65087890625,None
2024-01-11T22:56:11.095422,1590.2550048828125,24.479286193847656,30.09796142578125,None
2024-01-11T22:59:11.234000,1616.7613525390625,24.50598907470703,30.0018310546875,None
2024-01-11T23:02:11.432080,1641.2647705078125,24.54871368408203,30.00640869140625,None
2024-01-11T23:05:11.537844,1632.9124755859375,24.50598907470703,29.55474853515625,None
2024-01-11T23:08:11.725823,1626.1734619140625,24.492637634277344,29.6539306640625,None
2024-01-11T23:11:11.906065,1650.2611083984375,24.535362243652344,30.1727294921875,None
2024-01-11T23:14:12.012083,1685.85986328125,24.618141174316406,29.85992431640625,None
2024-01-11T23:17:12.136474,1681.137939453125,24.60478973388672,29.98504638671875,None
2024-01-11T23:20:12.294455,1708.7845458984375,24.59143829345703,30.0079345703125,None
2024-01-11T23:23:12.474527,1719.068359375,24.64751434326172,29.8065185546875,None
2024-01-11T23:26:12.662695,1733.1219482421875,24.63416290283203,30.181884765625,None
2024-01-11T23:29:12.861055,1747.2047119140625,24.64751434326172,30.2093505859375,None
2024-01-11T23:32:13.060726,1749.9288330078125,24.64751434326172,30.2947998046875,None
2024-01-11T23:35:13.260384,1755.0093994140625,24.63416290283203,30.22308349609375,None
2024-01-11T23:38:13.425884,1770.1715087890625,24.618141174316406,30.20477294921875,None
2024-01-11T23:41:13.621756,1779.2598876953125,24.63416290283203,30.194091796875,None
2024-01-11T23:44:13.804407,1797.8817138671875,24.64751434326172,30.51605224609375,None
2024-01-11T23:47:13.988464,1827.66748046875,24.63416290283203,30.51605224609375,None
2024-01-11T23:50:14.187508,1719.7601318359375,24.60478973388672,30.65185546875,None
2024-01-11T23:52:46.056616,1501.619384765625,24.46326446533203,32.04803466796875,opened
2024-01-11T23:53:14.319497,1779.29638671875,24.54871368408203,31.3446044921875,None
2024-01-11T23:53:16.192100,1776.9969482421875,24.56206512451172,31.27593994140625,None
2024-01-11T23:53:46.321848,1596.446044921875,24.535362243652344,28.63922119140625,None
2024-01-11T23:54:16.449230,1436.939208984375,24.364463806152344,28.9306640625,None
2024-01-11T23:54:46.568144,1435.5972900390625,24.150833129882812,28.3447265625,None
2024-01-11T23:55:16.675064,1353.147216796875,23.969253540039062,27.7587890625,None
2024-01-11T23:55:46.795236,1355.5950927734375,23.814376831054688,27.911376953125,None
2024-01-11T23:56:14.437162,1249.0430908203125,23.58472442626953,27.7679443359375,None
2024-01-11T23:56:16.920835,1259.721435546875,23.59807586669922,27.838134765625,None
2024-01-11T23:56:47.051785,1293.635986328125,23.429847717285156,27.9510498046875,None
2024-01-11T23:57:17.174037,1275.9866943359375,23.28832244873047,27.6458740234375,None
2024-01-11T23:57:47.308663,1221.2615966796875,23.133438110351562,27.54974365234375,None
2024-01-11T23:58:17.415793,1178.41259765625,23.031967163085938,27.0965576171875,None
2024-01-11T23:58:47.546915,1116.4041748046875,22.863739013671875,26.666259765625,None
2024-01-11T23:59:14.592747,1123.0989990234375,22.778289794921875,26.812744140625,None
2024-01-11T23:59:17.676877,1123.865234375,22.778289794921875,26.8707275390625,None
2024-01-11T23:59:47.799348,1102.7298583984375,22.73822784423828,26.50604248046875,None
2024-01-12T00:00:17.910797,1073.3544921875,22.639427185058594,26.4007568359375,None
2024-01-12T00:00:48.039258,1064.830810546875,22.583351135253906,26.36871337890625,None
2024-01-12T00:01:18.170479,1060.2054443359375,22.52460479736328,26.3916015625,None
2024-01-12T00:01:48.302690,1037.762939453125,22.465858459472656,26.04217529296875,None
2024-01-12T00:02:14.712917,997.814208984375,22.40978240966797,25.9246826171875,None
2024-01-12T00:02:18.429622,1003.8126220703125,22.45250701904297,26.11083984375,None
2024-01-12T00:02:48.601911,978.640869140625,22.383079528808594,25.54779052734375,None
2024-01-12T00:03:18.709057,960.8638916015625,22.27092742919922,25.81787109375,None
2024-01-12T00:03:48.831307,936.0204467773438,22.156097412109375,25.65460205078125,None
2024-01-12T00:04:18.956030,922.8524169921875,22.073318481445312,25.2777099609375,None
2024-01-12T00:04:49.087369,883.1278686523438,22.0439453125,25.07781982421875,None
2024-01-12T00:05:14.909997,878.125732421875,22.001220703125,25.49285888671875,None
2024-01-12T00:05:19.216970,878.0020141601562,22.030593872070312,25.439453125,None
2024-01-12T00:05:49.350525,873.7976684570312,21.945144653320312,24.920654296875,None
2024-01-12T00:06:19.479421,853.63232421875,21.902420043945312,25.0823974609375,None
2024-01-12T00:06:49.608604,842.44384765625,21.875717163085938,24.8992919921875,None
2024-01-12T00:07:19.737300,797.7139282226562,21.800949096679688,24.505615234375,None
2024-01-12T00:07:49.867987,793.5344848632812,21.74486541748047,24.8626708984375,None
2024-01-12T00:08:15.073785,793.4761962890625,21.64606475830078,24.6063232421875,None
2024-01-12T00:08:20.000666,786.9661254882812,21.632713317871094,24.481201171875,None
2024-01-12T00:08:50.132266,789.1895751953125,21.675437927246094,24.56512451171875,None
2024-01-12T00:09:20.261559,770.62939453125,21.491188049316406,24.59564208984375,None
2024-01-12T00:09:50.379674,766.6243896484375,21.56328582763672,24.47662353515625,None
2024-01-12T00:10:20.496574,744.16015625,21.448463439941406,23.91357421875,None
2024-01-12T00:10:50.678038,741.415283203125,21.42176055908203,24.39422607421875,None
2024-01-12T00:11:15.272048,729.2351684570312,21.29358673095703,24.1790771484375,None
2024-01-12T00:11:20.807939,728.15673828125,21.266883850097656,24.2340087890625,None
2024-01-12T00:11:50.935273,713.9769287109375,21.29358673095703,24.1668701171875,None
2024-01-12T00:12:21.065551,700.4205322265625,21.29358673095703,24.22027587890625,None
2024-01-12T00:12:51.188448,686.4993896484375,21.234832763671875,23.992919921875,None
2024-01-12T00:13:21.317619,666.828857421875,21.1654052734375,23.86474609375,None
2024-01-12T00:13:51.448427,669.9163208007812,21.095977783203125,23.956298828125,None
2024-01-12T00:14:15.471713,662.4669799804688,21.066604614257812,24.0509033203125,None
2024-01-12T00:14:21.577393,663.7601928710938,21.0799560546875,24.0936279296875,None
2024-01-12T00:14:51.705877,666.5494384765625,21.095977783203125,24.07989501953125,None
2024-01-12T00:15:21.833551,664.5113525390625,21.095977783203125,23.846435546875,None
2024-01-12T00:15:51.964577,628.3011474609375,20.981155395507812,23.76861572265625,None
2024-01-12T00:16:22.092261,636.7702026367188,20.89837646484375,23.81744384765625,None
2024-01-12T00:16:52.213944,633.5099487304688,20.85565185546875,23.70452880859375,None
2024-01-12T00:17:15.679447,630.8336181640625,20.756851196289062,23.80828857421875,None
2024-01-12T00:17:22.344702,627.9132690429688,20.799575805664062,23.82659912109375,None
2024-01-12T00:17:52.462355,623.055419921875,20.783554077148438,23.6724853515625,None
2024-01-12T00:18:22.644534,622.53173828125,20.799575805664062,23.8372802734375,None
2024-01-12T00:18:52.773114,614.9946899414062,20.71411895751953,23.69537353515625,None
2024-01-12T00:19:22.908133,613.0241088867188,20.71411895751953,23.59771728515625,None
2024-01-12T00:19:53.039246,609.5734252929688,20.72747039794922,23.69537353515625,None
2024-01-12T00:20:15.916940,600.7900390625,20.72747039794922,23.64044189453125,None
2024-01-12T00:20:23.164542,602.663818359375,20.687416076660156,23.70452880859375,None
2024-01-12T00:20:53.283528,588.7210693359375,20.67139434814453,23.663330078125,None
2024-01-12T00:21:23.413087,582.1309204101562,20.612648010253906,23.6480712890625,None
2024-01-12T00:21:53.543461,588.189697265625,20.59929656982422,23.64501953125,None
2024-01-12T00:22:23.667451,580.0430297851562,20.625999450683594,23.3978271484375,None
2024-01-12T00:23:16.116133,565.4868774414062,20.45777130126953,23.53973388671875,None
2024-01-12T00:26:16.256875,707.5594482421875,20.612648010253906,28.0120849609375,None
2024-01-12T00:29:16.456316,680.9298095703125,19.947738647460938,30.157470703125,None
2024-01-12T00:32:16.636170,644.7890014648438,19.822235107421875,28.85284423828125,None
2024-01-12T00:35:16.836750,652.7178955078125,19.947738647460938,28.5430908203125,None
2024-01-12T00:38:16.996550,655.0213012695312,21.010528564453125,28.12957763671875,None
2024-01-12T00:41:17.184349,645.1593627929688,21.718162536621094,27.25982666015625,None
2024-01-12T00:44:17.291888,636.1043701171875,22.086669921875,26.8157958984375,None
2024-01-12T00:47:17.549664,666.9238891601562,22.45250701904297,28.0242919921875,None
2024-01-12T00:50:17.739703,749.4183959960938,22.70885467529297,28.50189208984375,None
2024-01-12T00:53:17.939257,715.3314819335938,22.807662963867188,28.497314453125,None
2024-01-12T00:56:18.193317,732.0411376953125,22.893112182617188,28.6834716796875,None
2024-01-12T00:59:18.388589,761.62841796875,23.005264282226562,28.88946533203125,None
2024-01-12T01:02:18.593148,783.2028198242188,23.106735229492188,29.06494140625,None
2024-01-12T01:05:18.718054,811.7514038085938,23.23223876953125,29.22821044921875,None
2024-01-12T01:08:18.916078,831.451171875,23.40314483642578,29.296875,None
2024-01-12T01:11:19.116539,856.2926025390625,23.50194549560547,29.13818359375,None
2024-01-12T01:14:19.310458,873.1649169921875,23.528648376464844,29.10003662109375,None
2024-01-12T01:17:19.512883,912.6182861328125,23.67017364501953,29.1656494140625,None
2024-01-12T01:20:19.617202,928.1597900390625,23.785003662109375,29.16107177734375,None
2024-01-12T01:23:19.818571,932.0986328125,23.814376831054688,29.1778564453125,None
2024-01-12T01:26:19.995044,961.6074829101562,23.913177490234375,29.29840087890625,None
2024-01-12T01:29:20.165122,981.36181640625,23.995956420898438,29.26483154296875,None
2024-01-12T01:32:20.329804,1002.6029663085938,24.081405639648438,29.24346923828125,None
2024-01-12T01:35:20.495851,1025.6346435546875,24.108108520507812,29.3701171875,None
2024-01-12T01:38:20.598236,1049.3927001953125,24.124130249023438,29.56695556640625,None
2024-01-12T01:41:20.762126,1054.857177734375,24.137481689453125,29.48455810546875,None
2024-01-12T01:44:20.885588,1058.4681396484375,24.166854858398438,29.5989990234375,None
2024-01-12T01:47:21.039663,1079.9237060546875,24.2069091796875,29.68292236328125,None
2024-01-12T01:50:21.240042,1098.677978515625,24.236282348632812,29.449462890625,None
2024-01-12T01:53:21.440462,1110.9246826171875,24.308387756347656,29.37469482421875,None
2024-01-12T01:56:21.697754,1132.0618896484375,24.33776092529297,29.541015625,None
2024-01-12T01:59:21.845305,1140.6044921875,24.364463806152344,29.44488525390625,None
2024-01-12T02:02:21.997288,1155.8822021484375,24.38048553466797,29.81109619140625,None
2024-01-12T02:05:22.188321,1171.5865478515625,24.449913024902344,29.59442138671875,None
2024-01-12T02:08:22.301260,1183.8277587890625,24.479286193847656,29.4708251953125,None
2024-01-12T02:11:22.404989,1200.5433349609375,24.492637634277344,29.52728271484375,None
2024-01-12T02:14:22.605129,1210.445556640625,24.535362243652344,29.60052490234375,None
2024-01-12T02:17:22.733787,1225.6046142578125,24.578086853027344,29.449462890625,None
2024-01-12T02:19:18.295623,1238.689697265625,24.60478973388672,29.53643798828125,opened
2024-01-12T02:19:48.431568,1135.7601318359375,24.166854858398438,27.71759033203125,None
2024-01-12T02:20:18.550656,1101.9727783203125,23.62744903564453,27.79998779296875,None
2024-01-12T02:20:22.935457,1094.2615966796875,23.515296936035156,27.73284912109375,None
2024-01-12T02:20:48.658996,1039.877197265625,23.120086669921875,27.63214111328125,None
2024-01-12T02:21:18.783139,977.5192260742188,22.45250701904297,27.67791748046875,None
2024-01-12T02:21:48.912604,964.8001708984375,22.198822021484375,27.87933349609375,None
2024-01-12T02:22:19.028335,947.0458984375,21.945144653320312,28.67584228515625,None
2024-01-12T02:22:49.156300,948.3494262695312,21.800949096679688,28.67889404296875,None
2024-01-12T02:23:19.284499,938.3748779296875,21.830322265625,28.59649658203125,None
2024-01-12T02:23:23.134957,936.6445922851562,21.800949096679688,28.5247802734375,None
2024-01-12T02:23:49.395083,930.956298828125,21.619361877441406,29.9652099609375,None
2024-01-12T02:24:19.524668,915.3065185546875,21.095977783203125,31.45751953125,None
2024-01-12T02:24:49.654341,889.7880859375,20.58594512939453,32.4066162109375,None
2024-01-12T02:25:19.788672,855.74462890625,20.41504669189453,33.34503173828125,None
2024-01-12T02:25:49.911153,861.7158813476562,20.246810913085938,34.039306640625,None
2024-01-12T02:26:20.041749,892.7544555664062,19.963760375976562,33.087158203125,None
2024-01-12T02:26:23.316693,889.048828125,19.905014038085938,33.673095703125,None
2024-01-12T02:26:50.157286,871.741943359375,19.89166259765625,34.423828125,None
2024-01-12T02:27:20.284026,884.17529296875,19.921035766601562,33.624267578125,None
2024-01-12T02:27:50.389670,882.9754638671875,19.993133544921875,32.85369873046875,None
2024-01-12T02:28:20.507005,871.9962768554688,20.23345947265625,31.463623046875,None
